dept_no,dept_name,emp_no,first_name,last_name,to_date
d007,Sales,204220,Xiaoshan,Bain,9999-01-01
d007,Sales,204237,Gay,Kumaresan,9999-01-01
d007,Sales,204469,Ramya,Cmelik,9999-01-01
d007,Sales,204703,Sreekrishna,Spataro,9999-01-01
d007,Sales,204977,Martina,Perl,9999-01-01
d007,Sales,205013,Sasan,Wilfing,9999-01-01
d007,Sales,204919,Nakhoon,Kavvadias,9999-01-01
d007,Sales,205092,Masako,Spieker,9999-01-01
d007,Sales,205251,Fai,Mullainathan,9999-01-01
d007,Sales,205325,Serenella,Harllee,9999-01-01
d007,Sales,205207,Ramalingam,Borstler,9999-01-01
d007,Sales,205332,Gita,Baar,9999-01-01
d007,Sales,205370,Geoffry,Marchesini,9999-01-01
d007,Sales,205629,Guiseppe,Genin,9999-01-01
d007,Sales,205849,Masali,Walston,9999-01-01
d007,Sales,205890,Georgi,Chenoweth,9999-01-01
d007,Sales,205899,Radoslaw,Mundy,9999-01-01
d007,Sales,205918,Lihong,Ghandeharizadeh,9999-01-01
d007,Sales,205921,Bangqing,Chartres,9999-01-01
d007,Sales,206168,Serap,Matzat,9999-01-01
d007,Sales,206193,Kerryn,Senzako,9999-01-01
d007,Sales,206000,Atreye,Schapire,9999-01-01
d007,Sales,206241,Kazuhira,Danecki,9999-01-01
d007,Sales,206053,Tsuneo,Alblas,9999-01-01
d007,Sales,206526,Hauke,Chepyzhov,9999-01-01
d007,Sales,206427,Nobuyoshi,Otillio,9999-01-01
d007,Sales,206576,Chenxi,Chepyzhov,9999-01-01
d007,Sales,206578,Deborah,Onuegbe,9999-01-01
d007,Sales,206815,Insup,Frolund,9999-01-01
d007,Sales,206668,Jaana,Rabejac,9999-01-01
d007,Sales,206847,Luise,Akazan,9999-01-01
d007,Sales,206686,Shin,Mondadori,9999-01-01
d007,Sales,206697,Billie,Quaggetto,9999-01-01
d007,Sales,206718,Koldo,Ramaiah,9999-01-01
d007,Sales,206872,Marc,Stafford,9999-01-01
d007,Sales,206744,Kenton,Radivojevic,9999-01-01
d007,Sales,207090,Stein,Uhrig,9999-01-01
d007,Sales,207167,Mohd,Genin,9999-01-01
d007,Sales,207416,Gaurav,Kuhnemann,9999-01-01
d007,Sales,207512,Valeska,Basagni,9999-01-01
d007,Sales,207317,Francoise,Naudin,9999-01-01
d007,Sales,207518,Jeanna,Reinhart,9999-01-01
d007,Sales,207532,Lidong,Jeansoulin,9999-01-01
d007,Sales,207661,Hairong,Leslie,9999-01-01
d007,Sales,207679,Vasilis,Rosti,9999-01-01
d007,Sales,207798,Munir,Gyorkos,9999-01-01
d007,Sales,208209,Kersti,Matzat,9999-01-01
d007,Sales,207941,Florian,Emmerich,9999-01-01
d007,Sales,208212,Bangqing,Lagarias,9999-01-01
d007,Sales,208413,Takahira,Pena,9999-01-01
d007,Sales,208435,Arfst,Toyoshima,9999-01-01
d007,Sales,208436,Adhemar,Denny,9999-01-01
d007,Sales,208463,Ipke,Pillow,9999-01-01
d007,Sales,208525,Adam,DiGiano,9999-01-01
d007,Sales,208528,Sukumar,Polupanov,9999-01-01
d007,Sales,208531,Dmitry,Peyn,9999-01-01
d007,Sales,208689,Hideo,Barvinok,9999-01-01
d007,Sales,208546,Piyush,Garnier,9999-01-01
d007,Sales,208699,Sachio,Isaak,9999-01-01
d007,Sales,208742,Heather,Ruther,9999-01-01
d007,Sales,208638,Khatoun,Zobel,9999-01-01
d007,Sales,208746,Hatsukazu,Schaaf,9999-01-01
d007,Sales,208750,Leif,Thummel,9999-01-01
d007,Sales,208766,Masadi,Ashish,9999-01-01
d007,Sales,208905,Chenye,Ramsey,9999-01-01
d007,Sales,209356,Tesuro,Jansen,9999-01-01
d007,Sales,209174,Kiam,Vidal,9999-01-01
d007,Sales,209356,Tesuro,Jansen,9999-01-01
d007,Sales,209463,Arun,Masand,9999-01-01
d007,Sales,209187,Shigeaki,Usery,9999-01-01
d007,Sales,209654,Aksel,Stiles,9999-01-01
d007,Sales,209752,Amabile,Gulak,9999-01-01
d007,Sales,209771,Vitali,Muniz,9999-01-01
d007,Sales,209778,Przemyslawa,Walstra,9999-01-01
d007,Sales,210042,Alejandra,Hitomi,9999-01-01
d007,Sales,209791,Mabhin,Garnham,9999-01-01
d007,Sales,209829,Froduald,Rosca,9999-01-01
d007,Sales,210044,Ymte,Bergere,9999-01-01
d007,Sales,210080,Premal,Perl,9999-01-01
d007,Sales,209872,Breannda,Kaiser,9999-01-01
d007,Sales,209906,Joydip,Fadgyas,9999-01-01
d007,Sales,210128,Olivera,Dayana,9999-01-01
d007,Sales,210128,Olivera,Dayana,9999-01-01
d007,Sales,210154,Kristine,Salverda,9999-01-01
d007,Sales,210155,Eirik,Koblitz,9999-01-01
d007,Sales,210431,Giao,Diderrich,9999-01-01
d007,Sales,210485,Mitchel,Codenie,9999-01-01
d007,Sales,210301,Karoline,Suri,9999-01-01
d007,Sales,210543,Zhensheng,Terwilliger,9999-01-01
d007,Sales,210554,Piyawadee,Beidas,9999-01-01
d007,Sales,210558,Bokyung,Sigstam,9999-01-01
d007,Sales,210571,Hirochika,Peot,9999-01-01
d007,Sales,210620,Anyuan,Bierman,9999-01-01
d007,Sales,210781,Yongdong,Shigei,9999-01-01
d007,Sales,210644,Hsiangchu,Panangaden,9999-01-01
d007,Sales,210651,Toney,Eiron,9999-01-01
d007,Sales,210985,Reinhard,Bauknecht,9999-01-01
d007,Sales,210677,Gor,Oehlmann,9999-01-01
d007,Sales,210710,Nevio,Farrar,9999-01-01
d007,Sales,210747,Doohun,Bratten,9999-01-01
d007,Sales,210751,Sanjeeva,Syrotiuk,9999-01-01
d007,Sales,210764,Eberhardt,Fujisaki,9999-01-01
d007,Sales,211008,Ziva,Vecchi,9999-01-01
d007,Sales,211040,Jaihie,Nitsch,9999-01-01
d007,Sales,211063,Rafols,Mahmud,9999-01-01
d007,Sales,211280,Masato,Rothenberg,9999-01-01
d007,Sales,211163,Ranga,Joslin,9999-01-01
d007,Sales,211304,Bowen,Hainaut,9999-01-01
d007,Sales,211333,Geoffry,Tetzlaff,9999-01-01
d007,Sales,211492,Arch,Openshaw,9999-01-01
d007,Sales,211361,Garnet,Candan,9999-01-01
d007,Sales,211534,Jianhua,Cardazo,9999-01-01
d007,Sales,211596,Indrajit,Naumovich,9999-01-01
d007,Sales,211427,Yechiam,Bala,9999-01-01
d007,Sales,211430,Udo,Gyimothy,9999-01-01
d007,Sales,212117,Gill,Hutter,9999-01-01
d007,Sales,211644,Menkae,Trogemann,9999-01-01
d007,Sales,212178,Alagu,Lodder,9999-01-01
d007,Sales,211950,Suzette,Conde,9999-01-01
d007,Sales,212210,Lokesh,Vakili,9999-01-01
d007,Sales,212040,Bangqing,Lunt,9999-01-01
d007,Sales,212591,Sigeru,Ravishankar,9999-01-01
d007,Sales,212365,Leon,Champarnaud,9999-01-01
d007,Sales,212413,Sanjiv,Limongiello,9999-01-01
d007,Sales,212423,Reinhold,Demke,9999-01-01
d007,Sales,212482,Lubomir,Angiulli,9999-01-01
d007,Sales,212780,Yuchang,Asser,9999-01-01
d007,Sales,212796,Troy,Eiron,9999-01-01
d007,Sales,212644,Garnik,Theuretzbacher,9999-01-01
d007,Sales,212800,Lihong,Hardjono,9999-01-01
d007,Sales,212826,Leucio,Malabarba,9999-01-01
d007,Sales,213059,Mitchel,Seiwald,9999-01-01
d007,Sales,212737,Eckart,Mitchem,9999-01-01
d007,Sales,213071,Jacqueline,Demian,9999-01-01
d007,Sales,213096,Mandell,Takanami,9999-01-01
d007,Sales,213126,Maia,Kolvik,9999-01-01
d007,Sales,213144,Patricio,Luon,9999-01-01
d007,Sales,213035,Shuichi,Nitsche,9999-01-01
d007,Sales,213039,Oldrich,Docker,9999-01-01
d007,Sales,213228,Itzchak,Iwayama,9999-01-01
d007,Sales,213480,Dinah,Srimani,9999-01-01
d007,Sales,213271,Djenana,Acton,9999-01-01
d007,Sales,213305,Takahira,Farris,9999-01-01
d007,Sales,213525,Kamran,Hellwagner,9999-01-01
d007,Sales,213786,Adas,Deyuan,9999-01-01
d007,Sales,213801,Aruna,Alameldin,9999-01-01
d007,Sales,213834,Shuji,Impagliazzo,9999-01-01
d007,Sales,213839,Danny,Kakkar,9999-01-01
d007,Sales,213843,Chaoyi,Plump,9999-01-01
d007,Sales,213864,Marl,Isard,9999-01-01
d007,Sales,214183,Nathalie,Parfitt,9999-01-01
d007,Sales,213944,Goetz,Bondorf,9999-01-01
d007,Sales,213962,Pranjal,Rahier,9999-01-01
d007,Sales,213964,Shawna,Limongiello,9999-01-01
d007,Sales,213981,Kazuyasu,Melski,9999-01-01
d007,Sales,214436,Ashish,Panangaden,9999-01-01
d007,Sales,214204,Alexius,Glowinski,9999-01-01
d007,Sales,214252,Katsuo,Granlund,9999-01-01
d007,Sales,214622,Shaw,Peha,9999-01-01
d007,Sales,214682,Jaroslava,Neimat,9999-01-01
d007,Sales,214540,Boaz,Butner,9999-01-01
d007,Sales,214706,Marlo,Kitai,9999-01-01
d007,Sales,214716,Hironobu,Makrucki,9999-01-01
d007,Sales,214960,Yolla,Koblick,9999-01-01
d007,Sales,214794,Val,Ibel,9999-01-01
d007,Sales,214796,Leah,Cronau,9999-01-01
d007,Sales,214970,Arfst,Belinskaya,9999-01-01
d007,Sales,214984,Tomofumi,Yurov,9999-01-01
d007,Sales,215104,Giap,Guting,9999-01-01
d007,Sales,215123,Sangeeta,Angelopoulos,9999-01-01
d007,Sales,215218,Shiv,Cappello,9999-01-01
d007,Sales,215168,Houman,Hellwagner,9999-01-01
d007,Sales,215247,Tonny,Hellwagner,9999-01-01
d007,Sales,215402,Sanjiv,Prochazka,9999-01-01
d007,Sales,215277,Ewing,Bach,9999-01-01
d007,Sales,215282,Panayotis,Stasinski,9999-01-01
d007,Sales,215285,Kazuhira,Osgood,9999-01-01
d007,Sales,215696,Nigel,Iisaka,9999-01-01
d007,Sales,215482,Samphel,Peac,9999-01-01
d007,Sales,215523,Feixiong,Emmerich,9999-01-01
d007,Sales,215745,Lidong,Suppi,9999-01-01
d007,Sales,215576,Takushi,Anger,9999-01-01
d007,Sales,215924,Bojan,Rotem,9999-01-01
d007,Sales,216075,Nimmagadda,Kranzdorf,9999-01-01
d007,Sales,215783,Sverrir,Prochazka,9999-01-01
d007,Sales,216102,Baziley,Vingron,9999-01-01
d007,Sales,216181,Susuma,Biran,9999-01-01
d007,Sales,216326,Pantung,Zizka,9999-01-01
d007,Sales,216250,Jaana,Zweizig,9999-01-01
d007,Sales,216397,Feixiong,Brodal,9999-01-01
d007,Sales,216294,Keiichiro,Kalefeld,9999-01-01
d007,Sales,216295,Kerhong,Siegrist,9999-01-01
d007,Sales,216321,Masami,Lores,9999-01-01
d007,Sales,216642,Kazuhiko,Mondadori,9999-01-01
d007,Sales,216659,Munehiko,Carrera,9999-01-01
d007,Sales,216549,Menkae,Raney,9999-01-01
d007,Sales,216668,Kellie,Rodite,9999-01-01
d007,Sales,216670,Sreenivas,Paludetto,9999-01-01
d007,Sales,216580,Susuma,Facello,9999-01-01
d007,Sales,216748,Salvador,Jervis,9999-01-01
d007,Sales,216599,Marsja,Pettey,9999-01-01
d007,Sales,216965,Badri,Birke,9999-01-01
d007,Sales,216801,Heon,Vasanthakumar,9999-01-01
d007,Sales,216809,Moni,Winter,9999-01-01
d007,Sales,216813,Atreye,Lorys,9999-01-01
d007,Sales,216965,Badri,Birke,9999-01-01
d007,Sales,217188,Leszek,Bach,9999-01-01
d007,Sales,217199,Miomir,Saoudi,9999-01-01
d007,Sales,217336,Jungsoon,Usdin,9999-01-01
d007,Sales,217070,Aksel,Gargeya,9999-01-01
d007,Sales,217173,Torsten,Krichel,9999-01-01
d007,Sales,217350,Bernardo,Bauknecht,9999-01-01
d007,Sales,217643,Guangming,Oxman,9999-01-01
d007,Sales,217559,Taizo,Cappelli,9999-01-01
d007,Sales,217561,Kiyotoshi,Ananiadou,9999-01-01
d007,Sales,217649,Lidong,Potthoff,9999-01-01
d007,Sales,217661,Chenxi,Janetzko,9999-01-01
d007,Sales,217746,Shih,Pelc,9999-01-01
d007,Sales,217945,Shmuel,Georg,9999-01-01
d007,Sales,217824,Tomofumi,Ranai,9999-01-01
d007,Sales,217967,Candido,Merli,9999-01-01
d007,Sales,217991,Kenton,Reinhard,9999-01-01
d007,Sales,218183,Zsolt,Papastamatiou,9999-01-01
d007,Sales,218044,Maia,Veevers,9999-01-01
d007,Sales,218051,Seongbin,Czap,9999-01-01
d007,Sales,218212,Navin,Cheshire,9999-01-01
d007,Sales,218217,Wuxu,Bernick,9999-01-01
d007,Sales,218167,Diederik,Fargier,9999-01-01
d007,Sales,218228,Francesca,Auyong,9999-01-01
d007,Sales,218291,Martine,Kalloufi,9999-01-01
d007,Sales,218319,Kitty,Speer,9999-01-01
d007,Sales,218477,Vishwani,Kornatzky,9999-01-01
d007,Sales,218560,Charmane,Ramamoorthy,9999-01-01
d007,Sales,218432,Eran,Pettit,9999-01-01
d007,Sales,218439,Amstein,Jonsson,9999-01-01
d007,Sales,218592,Shalesh,McDermid,9999-01-01
d007,Sales,218883,Yongqiao,Erie,9999-01-01
d007,Sales,218661,Haldon,Nitta,9999-01-01
d007,Sales,218674,Toshiko,Lipner,9999-01-01
d007,Sales,218725,Genevieve,Hatcliff,9999-01-01
d007,Sales,219026,Nathalie,Quittner,9999-01-01
d007,Sales,219251,Gian,Braunschweig,9999-01-01
d007,Sales,219102,Xiaoheng,Arlazarov,9999-01-01
d007,Sales,219116,Jinxi,Sgarro,9999-01-01
d007,Sales,219462,Quingbo,Uludag,9999-01-01
d007,Sales,219329,Holgard,Heiserman,9999-01-01
d007,Sales,219519,Kazunori,Mitzlaff,9999-01-01
d007,Sales,219529,Takahira,Brender,9999-01-01
d007,Sales,219548,Anestis,Naumovich,9999-01-01
d007,Sales,219761,Moss,Lupu,9999-01-01
d007,Sales,219778,Chuanti,Ishibashi,9999-01-01
d007,Sales,219661,Jayson,Cronin,9999-01-01
d007,Sales,220051,JoAnne,Matheson,9999-01-01
d007,Sales,219898,Tonny,Felcyn,9999-01-01
d007,Sales,219898,Tonny,Felcyn,9999-01-01
d007,Sales,220064,Mark,Ramras,9999-01-01
d007,Sales,220119,Kauko,Basagni,9999-01-01
d007,Sales,219962,Goncalo,Gill,9999-01-01
d007,Sales,219977,Honglan,Escriba,9999-01-01
d007,Sales,220184,Mahendra,Emiris,9999-01-01
d007,Sales,219994,Akemi,Broomell,9999-01-01
d007,Sales,220004,Erzsebet,Karnin,9999-01-01
d007,Sales,220019,Rafael,Lamba,9999-01-01
d007,Sales,220234,Nobuyoshi,Viele,9999-01-01
d007,Sales,220323,Tomoyuki,Hainaut,9999-01-01
d007,Sales,220343,Siamak,Msuda,9999-01-01
d007,Sales,220868,Christoph,Lovengreen,9999-01-01
d007,Sales,220617,Turgut,Millington,9999-01-01
d007,Sales,220642,Cathie,Srimani,9999-01-01
d007,Sales,220657,Krisda,Sinitsyn,9999-01-01
d007,Sales,220718,KayLiang,Polajnar,9999-01-01
d007,Sales,220729,Shimshon,Kamber,9999-01-01
d007,Sales,221139,Harngdar,Pietracaprina,9999-01-01
d007,Sales,220956,Dannz,Beerel,9999-01-01
d007,Sales,220998,Eckart,Bael,9999-01-01
d007,Sales,221337,Ramachenga,Jiang,9999-01-01
d007,Sales,221351,Odoardo,Chepyzhov,9999-01-01
d007,Sales,221663,Parto,Pileggi,9999-01-01
d007,Sales,221709,Edwin,Parascandalo,9999-01-01
d007,Sales,221760,Marko,Ellozy,9999-01-01
d007,Sales,221577,Gita,Capobianchi,9999-01-01
d007,Sales,221770,Jayesh,Winter,9999-01-01
d007,Sales,221824,Parviz,Orsini,9999-01-01
d007,Sales,221881,Subhash,Cyne,9999-01-01
d007,Sales,221882,Sahrah,Aloia,9999-01-01
d007,Sales,221824,Parviz,Orsini,9999-01-01
d007,Sales,222019,Kristian,Edelhoff,9999-01-01
d007,Sales,222022,Dung,Mayerwieser,9999-01-01
d007,Sales,222077,Gor,Kilgour,9999-01-01
d007,Sales,222145,Zhiwei,Huttel,9999-01-01
d007,Sales,222180,Maia,Feinberg,9999-01-01
d007,Sales,222205,Ayonca,Validov,9999-01-01
d007,Sales,222330,Gor,Bellone,9999-01-01
d007,Sales,222358,Vishv,Pramanik,9999-01-01
d007,Sales,222427,Roselyn,Schaft,9999-01-01
d007,Sales,222587,Kiyokazu,Chiola,9999-01-01
d007,Sales,222624,Kenton,Birdsall,9999-01-01
d007,Sales,222536,Feipei,Merel,9999-01-01
d007,Sales,222559,Arvind,Mitina,9999-01-01
d007,Sales,222925,Shrikanth,Karunanithi,9999-01-01
d007,Sales,222925,Shrikanth,Karunanithi,9999-01-01
d007,Sales,222954,Persi,Pleszkun,9999-01-01
d007,Sales,222836,Ishfaq,Aloia,9999-01-01
d007,Sales,223292,Kasidit,Savasere,9999-01-01
d007,Sales,223310,Jolita,Erdi,9999-01-01
d007,Sales,223310,Jolita,Erdi,9999-01-01
d007,Sales,223327,Teunis,Peron,9999-01-01
d007,Sales,223344,Perla,Eiter,9999-01-01
d007,Sales,223461,Manibrata,Kusalik,9999-01-01
d007,Sales,223389,Shuho,Adachi,9999-01-01
d007,Sales,223486,Mang,England,9999-01-01
d007,Sales,223645,Tomokazu,Shumilov,9999-01-01
d007,Sales,223501,Gennady,Cappelletti,9999-01-01
d007,Sales,223550,Seongbae,McFarlan,9999-01-01
d007,Sales,223703,Kokou,Bottner,9999-01-01
d007,Sales,223872,Supot,Penttonen,9999-01-01
d007,Sales,223972,Phillip,Peng,9999-01-01
d007,Sales,223972,Phillip,Peng,9999-01-01
d007,Sales,223981,Christoph,Cheshire,9999-01-01
d007,Sales,224162,Munenori,Olano,9999-01-01
d007,Sales,224067,Lene,Ruther,9999-01-01
d007,Sales,224067,Lene,Ruther,9999-01-01
d007,Sales,224070,Chrisa,Krzyzanowski,9999-01-01
d007,Sales,224171,Chaitali,Ramamoorthy,9999-01-01
d007,Sales,224222,Sumant,Thorensen,9999-01-01
d007,Sales,224269,Makato,Kornatzky,9999-01-01
d007,Sales,224431,Xiadong,Bruckman,9999-01-01
d007,Sales,224498,Mary,Khalil,9999-01-01
d007,Sales,224356,Giri,Tischendorf,9999-01-01
d007,Sales,224356,Giri,Tischendorf,9999-01-01
d007,Sales,224776,Thanasis,Salinas,9999-01-01
d007,Sales,224795,Chaitali,Shokrollahi,9999-01-01
d007,Sales,224907,Holgard,Matzke,9999-01-01
d007,Sales,224680,Beshir,Liedekerke,9999-01-01
d007,Sales,224694,Arfst,Collette,9999-01-01
d007,Sales,225211,Barry,Krichel,9999-01-01
d007,Sales,225105,Palash,Hempstead,9999-01-01
d007,Sales,225254,Sanjoy,Tzvieli,9999-01-01
d007,Sales,225255,Dharmaraja,Shumilov,9999-01-01
d007,Sales,225280,Perry,Miara,9999-01-01
d007,Sales,225287,Ronnie,Decleir,9999-01-01
d007,Sales,225301,Huican,Collavizza,9999-01-01
d007,Sales,225306,Wonhee,Pagter,9999-01-01
d007,Sales,225307,Shiv,Angel,9999-01-01
d007,Sales,225323,Morrie,Sidhu,9999-01-01
d007,Sales,225327,Vishwani,Kalloufi,9999-01-01
d007,Sales,225515,Jenwei,Herber,9999-01-01
d007,Sales,225518,Owen,Zyda,9999-01-01
d007,Sales,225594,Mariusz,Emmerich,9999-01-01
d007,Sales,225658,Danai,Kakkar,9999-01-01
d007,Sales,225992,Sverrir,Zedlitz,9999-01-01
d007,Sales,226067,Baruch,Benner,9999-01-01
d007,Sales,226095,Unal,Kalsbeek,9999-01-01
d007,Sales,226112,Susanna,Gomatam,9999-01-01
d007,Sales,226270,Uwe,Honiden,9999-01-01
d007,Sales,226325,Leni,Avouris,9999-01-01
d007,Sales,226367,Ung,Munro,9999-01-01
d007,Sales,226191,Toong,Jakobus,9999-01-01
d007,Sales,226369,Kensei,Heping,9999-01-01
d007,Sales,226384,Hausi,Makinen,9999-01-01
d007,Sales,226699,Zsolt,Bolsens,9999-01-01
d007,Sales,226480,Leszek,Kusalik,9999-01-01
d007,Sales,226708,Bikash,Zedlitz,9999-01-01
d007,Sales,226782,Jaber,Beerel,9999-01-01
d007,Sales,227459,Younwoo,Schmiedel,9999-01-01
d007,Sales,226878,Abdulah,Furedi,9999-01-01
d007,Sales,226896,Yurij,Akaboshi,9999-01-01
d007,Sales,227249,Hideyuki,Erni,9999-01-01
d007,Sales,227459,Younwoo,Schmiedel,9999-01-01
d007,Sales,227465,Bartek,Ducloy,9999-01-01
d007,Sales,227553,Trygve,Schwartzbauer,9999-01-01
d007,Sales,227563,Peternela,Yamaashi,9999-01-01
d007,Sales,227689,Dannz,Seuren,9999-01-01
d007,Sales,227650,Takanari,Juneja,9999-01-01
d007,Sales,227662,Gou,Preusig,9999-01-01
d007,Sales,227689,Dannz,Seuren,9999-01-01
d007,Sales,227694,Paloma,Chandrasekhar,9999-01-01
d007,Sales,227695,Saeed,DasSarma,9999-01-01
d007,Sales,227783,Xiping,Constantine,9999-01-01
d007,Sales,227792,Woody,Ponthieu,9999-01-01
d007,Sales,228065,Mariusz,McFarlan,9999-01-01
d007,Sales,227877,Leszek,Tsukune,9999-01-01
d007,Sales,227910,Saniya,Alencar,9999-01-01
d007,Sales,227969,Falguni,Mandell,9999-01-01
d007,Sales,228320,Wonhee,Murrill,9999-01-01
d007,Sales,228142,Vojin,Talmor,9999-01-01
d007,Sales,228146,Navin,Rande,9999-01-01
d007,Sales,228152,Sailaja,Lung,9999-01-01
d007,Sales,228152,Sailaja,Lung,9999-01-01
d007,Sales,228223,Pranav,Hatcliff,9999-01-01
d007,Sales,228546,Matk,Chiodo,9999-01-01
d007,Sales,228576,Owen,Motley,9999-01-01
d007,Sales,228587,Katsuo,Basagni,9999-01-01
d007,Sales,228449,Pascal,Kushnir,9999-01-01
d007,Sales,228654,Sudharsan,Chachaty,9999-01-01
d007,Sales,228500,Martial,Fontet,9999-01-01
d007,Sales,228517,Huei,Leaver,9999-01-01
d007,Sales,228655,Jiong,Blokdijk,9999-01-01
d007,Sales,228861,KayLiang,Siksek,9999-01-01
d007,Sales,228685,Peer,Zolotykh,9999-01-01
d007,Sales,228861,KayLiang,Siksek,9999-01-01
d007,Sales,228895,Ugo,Fontan,9999-01-01
d007,Sales,228982,Alagu,Ramsak,9999-01-01
d007,Sales,229046,Fabrizio,Denti,9999-01-01
d007,Sales,229367,Oscar,Katzenelson,9999-01-01
d007,Sales,229163,Susuma,Wroclawski,9999-01-01
d007,Sales,229163,Susuma,Wroclawski,9999-01-01
d007,Sales,229208,Patricio,Christianini,9999-01-01
d007,Sales,229367,Oscar,Katzenelson,9999-01-01
d007,Sales,229368,Chuanti,Marrevee,9999-01-01
d007,Sales,229539,Torsten,Kawashima,9999-01-01
d007,Sales,229552,Utpal,Shackel,9999-01-01
d007,Sales,229578,Bernt,Ariola,9999-01-01
d007,Sales,229481,Shimshon,Conti,9999-01-01
d007,Sales,229620,Arun,Shackell,9999-01-01
d007,Sales,229911,Ingmar,Jansen,9999-01-01
d007,Sales,229926,Tomofumi,Sgarro,9999-01-01
d007,Sales,229937,Huiqun,Butner,9999-01-01
d007,Sales,230280,Karlis,Feinberg,9999-01-01
d007,Sales,229997,Fai,Zwicker,9999-01-01
d007,Sales,230008,Sajjan,Angelopoulos,9999-01-01
d007,Sales,230008,Sajjan,Angelopoulos,9999-01-01
d007,Sales,230022,Xuedong,Skogmar,9999-01-01
d007,Sales,230047,Yucai,Jullig,9999-01-01
d007,Sales,230074,Zito,Templeman,9999-01-01
d007,Sales,230346,Guiseppe,Trumbly,9999-01-01
d007,Sales,230353,Siamak,Maierhofer,9999-01-01
d007,Sales,230610,Stepehn,Veevers,9999-01-01
d007,Sales,230691,Mantis,Angelopoulos,9999-01-01
d007,Sales,230453,Limsoon,Macedo,9999-01-01
d007,Sales,230480,Udo,Bernini,9999-01-01
d007,Sales,230723,Shimshon,Portugali,9999-01-01
d007,Sales,230750,Magy,Vigier,9999-01-01
d007,Sales,230813,Tesuya,Shumilov,9999-01-01
d007,Sales,230801,Giao,Engberts,9999-01-01
d007,Sales,230976,Chuanyi,Serot,9999-01-01
d007,Sales,230868,Zengping,Poulakidas,9999-01-01
d007,Sales,231034,Xiaobin,Coors,9999-01-01
d007,Sales,231057,Ziyad,Bhattacharjee,9999-01-01
d007,Sales,231057,Ziyad,Bhattacharjee,9999-01-01
d007,Sales,231276,Jayesh,Butner,9999-01-01
d007,Sales,231151,Jessie,Varman,9999-01-01
d007,Sales,231163,Emran,Dechter,9999-01-01
d007,Sales,231178,Gennady,Highland,9999-01-01
d007,Sales,231294,Sven,Brender,9999-01-01
d007,Sales,231344,Ohad,Kalafatis,9999-01-01
d007,Sales,231344,Ohad,Kalafatis,9999-01-01
d007,Sales,231563,Khosrow,Rijckaert,9999-01-01
d007,Sales,231410,Persi,Sidou,9999-01-01
d007,Sales,231570,Dietrich,Vecchi,9999-01-01
d007,Sales,231430,Quingbo,Kusakabe,9999-01-01
d007,Sales,231571,Lena,Broomell,9999-01-01
d007,Sales,231858,Geoffry,Baez,9999-01-01
d007,Sales,231696,Foong,Silva,9999-01-01
d007,Sales,231874,Murthy,Peroz,9999-01-01
d007,Sales,231702,Sahrah,Vieri,9999-01-01
d007,Sales,231706,Achilleas,Pettey,9999-01-01
d007,Sales,231887,Yongmin,Petereit,9999-01-01
d007,Sales,231956,Spyrose,Birjandi,9999-01-01
d007,Sales,231740,Kyoichi,Gustavson,9999-01-01
d007,Sales,231956,Spyrose,Birjandi,9999-01-01
d007,Sales,231959,Adib,Hatcliff,9999-01-01
d007,Sales,232050,Tomoyuki,Weedon,9999-01-01
d007,Sales,232098,Margareta,Bale,9999-01-01
d007,Sales,232102,Hidekazu,Ramsay,9999-01-01
d007,Sales,232201,Weicheng,Baig,9999-01-01
d007,Sales,232204,Mamdouh,Zastre,9999-01-01
d007,Sales,232338,Genta,Mahnke,9999-01-01
d007,Sales,232526,Stepehn,Bernick,9999-01-01
d007,Sales,232599,Haldon,Kropf,9999-01-01
d007,Sales,232508,Kankanahalli,Brickell,9999-01-01
d007,Sales,232636,Duro,Peha,9999-01-01
d007,Sales,232882,Zhigen,Pepe,9999-01-01
d007,Sales,232679,Lijie,Baca,9999-01-01
d007,Sales,232686,Kazuhiko,Akiyama,9999-01-01
d007,Sales,232716,Manu,Bruckman,9999-01-01
d007,Sales,232722,Mitchel,Srimani,9999-01-01
d007,Sales,232753,Tadanori,Sudbeck,9999-01-01
d007,Sales,232883,Gita,Lorie,9999-01-01
d007,Sales,232933,Keung,Solovay,9999-01-01
d007,Sales,233136,Kauko,Ruther,9999-01-01
d007,Sales,232947,Noritoshi,Meriste,9999-01-01
d007,Sales,232995,Jixiang,Billawala,9999-01-01
d007,Sales,233163,Jayson,Ginneken,9999-01-01
d007,Sales,233388,Aluzio,Wendorf,9999-01-01
d007,Sales,233431,Jingling,Flowers,9999-01-01
d007,Sales,233250,Jayson,Hoogerwoord,9999-01-01
d007,Sales,233257,Mikhail,Waeselynck,9999-01-01
d007,Sales,233520,Magdalena,Ghazalie,9999-01-01
d007,Sales,233547,Masali,Dichev,9999-01-01
d007,Sales,233588,Gill,Genin,9999-01-01
d007,Sales,233594,Xiahua,Yamaashi,9999-01-01
d007,Sales,233613,Nigel,Masand,9999-01-01
d007,Sales,233652,Hatim,Auria,9999-01-01
d007,Sales,233701,Shen,Nollmann,9999-01-01
d007,Sales,233791,Hideyuki,Zhiwei,9999-01-01
d007,Sales,234084,Rance,Viele,9999-01-01
d007,Sales,233966,Shimshon,Albarhamtoshy,9999-01-01
d007,Sales,234031,Xudong,Hitomi,9999-01-01
d007,Sales,234166,Isamu,Birke,9999-01-01
